id,date,username,text,geo,valor,fecha
1242414701235052544,2020-03-24 11:35:22+00:00,frandisiz,"En temps de quarantena cal fer memòria, 'Memòria del Big Bang' El pots trobar a: Amazon Casa del Libro El Corte Inglés Agapea ",,0,2020/03/24
1242414620666728453,2020-03-24 11:35:03+00:00,cordopolis_es,El Corte Inglés priorizará a los sanitarios a la hora de hacer la compra y se la llevará a su domicilio ,,0,2020/03/24
1242414139424808966,2020-03-24 11:33:08+00:00,PepaFIowers," Isabel Ayuso: “La cifra de fallecidos asciende a 2.696. Tenemos cerrada la UCI del Hospital Público Infanta Sofía. Pero una buena noticia, tenemos abierto vuestro establecimiento amigo El Corte Inglés!! #COVID19",,0,2020/03/24
1242413090412601344,2020-03-24 11:28:58+00:00,SrChinaski1,Ya es el apocalipsis en El Corte Inglés.,,0,2020/03/24
1242412824023961607,2020-03-24 11:27:54+00:00,LeninTodo,"Que gracia me hace que El corte inglés se ponga a donar a sanidad cuando a la empresa en la que curro nos debe facturas que no les da la gana pagar, y tenemos que pagar nóminas! Pero claro, pagar facturas no te hace salir en los medios como héroe, supongo. ",,0,2020/03/24
1242412494330740736,2020-03-24 11:26:36+00:00,Anibal_Bueno_,"Se podrá comprar en librerías especializads en viajes, en El Corte Inglés, Fnac, Casa del libro, Amazon y plataformas digitales.",,0,2020/03/24
1242412220585316352,2020-03-24 11:25:30+00:00,imavirtualdiva,Ya es primavirus en El Corte Inglés. ,,0,2020/03/24
1242411836974170112,2020-03-24 11:23:59+00:00,a_grobles,"Gracias, Ikea. Gracias, El Corte Inglés. Gracias, empresarios anónimos. ",,0,2020/03/24
1242411326649090048,2020-03-24 11:21:57+00:00,pabloimro,"Novartis dona 130M de dosis de hidroxicloriquina Mango 2M de mascaril. B. Santander 5M para respiradores Iberia miles de kits de higiene El Corte Inglés la ropa de cama para IFEMA Inditex toda su logística Huawei, Alibaba, OPPO... Iglesias debe estar revolviéndose en su comunismo",,0,2020/03/24
1242411235502669825,2020-03-24 11:21:36+00:00,pabloimro,"Novartis dona 130M de dosis de hidroxicloriquina Mango 2M de mascaril. B. Santander 5M para respiradores Iberia miles de kits de higiene El Corte Inglés la ropa de cama para IFEMA Inditex toda su logística Huawei, Alibaba, OPPO... Iglesias debe estar revolviéndose en su comunismo",,0,2020/03/24
1242411196785065984,2020-03-24 11:21:26+00:00,_hellovicky,"En parte con último discurso que me pegas,estoy completamente de acuerdo. He rebatido la protesta que hacías en un inicio. En País Vasco El Corte Inglés no sabré los Domingos y yo te he dicho que en el resto de Comunidades si y todos los Domingos del año. Te enteras?",,0,2020/03/24
1242411134948388864,2020-03-24 11:21:12+00:00,pabloimro,"Novartis dona 130M de dosis de hidroxicloriquina Mango 2M de mascaril. B. Santander 5M para respiradores Iberia miles de kits de higiene El Corte Inglés la ropa de cama para IFEMA Inditex toda su logística Huawei, Alibaba, OPPO... Iglesias debe estar revolviéndose en su comunismo",,0,2020/03/24
1242410842190237698,2020-03-24 11:20:02+00:00,Alvarosolerm,"*Actualización de donaciones por la crisis sanitaria en España*: MANGO: 2 mill. € mascarillas SANTANDER. 5 mill. € camas de hospital, respiradores y mascarillas IBERIA: 5 mil kits de higiene EL CORTE INGLÉS: toda la ropa de cama para el hospital de IFEMA",,0,2020/03/24
1242410292002381824,2020-03-24 11:17:51+00:00,javirm_0312,"Amancio Ortega, El Corte Inglés, Santander, Mango etc donando y mientras que se sabe de los Bardem, los de los Goya y las subvenciones al cine?? Pues eso que mucho hablar pero a la hora de arrimar el hombro...",,0,2020/03/24
1242410097386688514,2020-03-24 11:17:04+00:00,Begograu,"Lo que no entiendo es la logística de las grandes superficies. Somos una familia de 6, no podemos comprar en Carrefour, la página de el corte inglés colapsada y no reparten hasta dentro de 5 días, mercadona igual. Que recurso nos queda?",,0,2020/03/24
1242409317602603008,2020-03-24 11:13:58+00:00,Davellanedar,Primero Santander. Ahora El Corte Ingles. La teletienda de Diaz Ayuso es vomitiva. ,,0,2020/03/24
1242409215999819776,2020-03-24 11:13:34+00:00,jmpadillar,"Real Madrid, Amancio Ortega, El Corte Inglés...sí, sra @IdiazAyuso muy bien las donaciones, pero mejor es pagar impuestos, justos, equitativos y redistributivos...no confiscatorios #COVIDー19",,1,2020/03/24
1242409056335278080,2020-03-24 11:12:56+00:00,Irreductible,No creo que un sistema tributario más justo haga que El Corte Inglés cierre sus establecimientos en España y los abra todos en la Isla de Man o las Bahamas...,,0,2020/03/24
1242408984944017409,2020-03-24 11:12:39+00:00,Lehningen,"- ""Presi, viene una gorda. - Ponme con Inditex y el Corte Inglés. (...). Oye, vamos a necesitar 50M de mascarillas. Dejad lo que estéis haciendo y las quiero ya. Ya me diréis el precio. - De eso nada, presi, te las regalamos. - Y un güevo. Me las cobras, aunque sea a coste. - Ok.",,0,2020/03/24
1242408635642392576,2020-03-24 11:11:16+00:00,gladiatorspain1,"Banco Santander, Ikea y El Corte Inglés, son algunas de las últimas entidades que han aportado importante donaciones para ayudar en esta crisis sanitaria. (El Mundo) Y luego el señor @PabloIglesias blasfema de estas empresas porque donan. Pues si es por ti nos morimos todos!!!",,0,2020/03/24
1242407414865027072,2020-03-24 11:06:25+00:00,rafalino71,El Corte Inglés donará toda la ropa de cama para el hospital de IFEMA: ,,0,2020/03/24
1242407212921864192,2020-03-24 11:05:37+00:00,Berta_Marquez,"¿Cuántos de esos críticos de la privatización de la sanidad, han hecho donaciones a la sanidad pública? Yo os digo quienes no critican pero donan: Ana Botín, Amancio Ortega, Florentino Pérez, El Corte Inglés...",,0,2020/03/24
1242407071963897857,2020-03-24 11:05:03+00:00,morigerante,"Carrefour y El Corte Inglés anuncian el cierre de 15 establecimientos para hacer frente a las indemnizaciones tras la denuncia de la escalera izquierda de c/ Mayor, 13, de Villabrutos de Abajo. ",,0,2020/03/24
1242406752039120901,2020-03-24 11:03:47+00:00,Littlepetrus,A tu presidente y al @PSOE España les deja a la altura del betún. Amancio Ortega Ikea El Corte Inglés Real Madrid Banco Santander Callaghan Y muchas tantas más q merecen la gratitud....tu gobierno ni la hora.,,1,2020/03/24
1242406684234076161,2020-03-24 11:03:30+00:00,Irreductible,"Pagué más porcentaje de impuestos en 2019 que el Corte Inglés, imagino que según tus argumentos te quedarás más tranquila sabiéndolo. Un saludo.",,0,2020/03/24
1242406630731456512,2020-03-24 11:03:18+00:00,CosplayCroqueta,Mi madre trabaja en el Corte Inglés como maquinista y me dice que luego tienes que reclamar tu pedido cuando se pasen los 6 días a no ser que lo aplazen más días para que vayas a recogerlo,,0,2020/03/24
1242405801509167104,2020-03-24 11:00:00+00:00,abc_madrid,De Ana Patricia Botín a Ikea o El Corte Inglés: los donantes contra el Covid-19 en Madrid ,,0,2020/03/24
1242405800594767872,2020-03-24 11:00:00+00:00,intereconomia_c,El Corte Inglés negocia con la banca un crédito de 1.250 millones para frente a la crisis del coronavirus ,,0,2020/03/24
1242405664930004992,2020-03-24 10:59:27+00:00,desamparadosb,O ya es primavera en el Corte Inglés.,,0,2020/03/24
1242405622785740800,2020-03-24 10:59:17+00:00,coronaalminuto,"El Banco Santander, Ikea, el Real Madrid o El Corte Inglés son algunas de las empresas que han donado dinero a la sanidad madrileña para la lucha contra el Covid-19. #CoronavirusUCMccinf",,1,2020/03/24
1242405586379169792,2020-03-24 10:59:09+00:00,AjjuarezAngel,El Corte Inglés donará toda la ropa de cama para el hospital de IFEMA: ,,0,2020/03/24
1242404329400778752,2020-03-24 10:54:09+00:00,rafalino71,Coronavirus: Donaciones millonarias de Banco Santander y El Corte Inglés a la sanidad madrileña https://www.libremercado.com/2020-03-23/coronavirus-el-banco-santander-dona-4-millones-a-la-sanidad-madrilena-para-habilitar-2000-nuevas-camas-en-ifema-1276654542/ vía @libertaddigital,,0,2020/03/24
1242404194608459781,2020-03-24 10:53:37+00:00,JDIAZCARDIEL,"La Fundación La Caixa, El Corte Inglés y Telefónica, líderes en RSE en España https://www.ituser.es/go-to/27539 #ITDMGroup vía @ITUser_ITDM",,0,2020/03/24
1242403858799828993,2020-03-24 10:52:17+00:00,JDIAZCARDIEL,"Fundación Bancaria La Caixa, Telefónica y El Corte Inglés, las empresas más exitosas para los españoles https://www.ituser.es/go-to/32022 #ITDMGroup vía @ITUser_ITDM",,0,2020/03/24
1242403759336144896,2020-03-24 10:51:53+00:00,na_rebo,Añado a El Corte Inglés.,,0,2020/03/24
1242403639592980480,2020-03-24 10:51:25+00:00,mapiven77,Gracias al personal sanitario x toda vtra dedicación. El Corte Inglés quiere facilitar vtra compra.Por eso ponemos a vtra disposición 1 teléfono y correo electrónico donde podéis tramitar vuestra compra. Y para todos los demás: #QuedateEnCasa,,0,2020/03/24
1242403193021218821,2020-03-24 10:49:38+00:00,sergio_castro_g,"Si no es por la iniciativa privada de Inditex, El Corte Inglés, el Santander, el Real Madrid, o las de muchos otros anónimos donantes, el virus nos come. Porque cuando se ha tratado de gestionar y no de circo, ha reventado la verbena en la que el PSOE ha convertido al Estado",,1,2020/03/24
1242402859297243137,2020-03-24 10:48:19+00:00,PepeLuzRo,@hipercor Buenos días. Me gustaría saber si se puede pagar con tarjeta regalo o abono de El corte inglés en Hipercor on line. Gracias.,,0,2020/03/24
1242402838615031808,2020-03-24 10:48:14+00:00,haizelanda,Gobierno Vasco: No a la apertura de El Corte Ingles en Domingo durante el período de cuarentena - ¡Firma la petición! http://chng.it/kRXRxs4X a través de @change_es,,0,2020/03/24
1242402450600013824,2020-03-24 10:46:41+00:00,AdrianBlanco6,"El Corte Ingles dona toda la ropa de cama del hospital de campaña de IFEMA. Ikea dona la ropa de cama a las residencias de los abuelitos. Inditex Amancio Ortega dona 1 millón de mascarillas que han traído de Asia. Los cuentistas, vagos de la izquierda, criticando esto.",,0,2020/03/24
1242401884129890304,2020-03-24 10:44:26+00:00,Alfacebook64,Coronavirus: Donaciones millonarias de Banco Santander y El Corte Inglés a la sanidad madrileña https://www.libremercado.com/2020-03-23/coronavirus-el-banco-santander-dona-4-millones-a-la-sanidad-madrilena-para-habilitar-2000-nuevas-camas-en-ifema-1276654542/ vía @libertaddigital,,0,2020/03/24
1242401777376428033,2020-03-24 10:44:01+00:00,elmundoes,"Banco Santander, Ikea y El Corte Inglés, son algunas de las últimas entidades que han aportado importante donaciones para ayudar en esta crisis sanitaria. https://bit.ly/2WPYdTt",,0,2020/03/24
1242401695063310336,2020-03-24 10:43:41+00:00,josecar62683699,De Ana Patricia Botín a Ikea o El Corte Inglés: los donantes contra el Covid-19 en Madrid https://www.abc.es/espana/madrid/abci-coronavirus-patricia-botin-ikea-o-corte-ingles-donantes-contra-covid-19-madrid-202003240126_noticia.html#vca=rrss-inducido&amp;vmc=abc-es&amp;vso=tw&amp;vli=noticia-foto via @ABC_Madrid,,0,2020/03/24
1242401449990029313,2020-03-24 10:42:43+00:00,taliustech,"Hola. Ahora mismo, debido a las restricciones sanitarias no vendemos a través de nuestra web, pero hay productos Talius disponibles en las tiendas online más conocidas: Amazon, fnac, pccomponentes, el corte inglés, etc. Por ejemplo: https://www.pccomponentes.com/buscar/?query=fuente+alimentacion+talius",,0,2020/03/24
1242401213259419658,2020-03-24 10:41:46+00:00,alvarovg501,"Ellos tocan la pandereta y dicen que ayudan. Amancio, El corte inglés... dan limosna.",,0,2020/03/24
1242401072427212800,2020-03-24 10:41:13+00:00,ThorTres,Tienes tortitas con nata como las de El Corte Inglés?,,0,2020/03/24
1242400734613778432,2020-03-24 10:39:52+00:00,PedroVillagranF,"Llama la atención que El Corte Inglés, Ana Botín, Florentino Pérez donen dinero a la sanidad ""madrileña"". ¿¿Será que ni ellos se fían de la gestión que está haciendo el Gobierno @desdelamoncloa??",,0,2020/03/24
1242400696269524994,2020-03-24 10:39:43+00:00,BrisaInfinita,El Corte Inglés es de ella,,0,2020/03/24
1242399962538946560,2020-03-24 10:36:48+00:00,almapaleta,"Y ahora la del Santander puja en la subasta: -610!!! -610 a la una, 610 a las dos... -611!!! -¡Acaba de pujar El Corte Inglés! Así se consiguen los títulos de nobleza en las monarquías corruptas. ",,0,2020/03/24
1242399430810230785,2020-03-24 10:34:41+00:00,Provida__,"Ana Botín (Santander) y Marta Álvarez (El Corte Inglés) hacen importantes donaciones para frenar al coronavirus | http://xn--diariocrtico-zfb.com https://www.diariocritico.com/nacional/ana-botin-marta-alvarez-donaciones-coronavirus Amancio Ortega, también.",,0,2020/03/24
1242399186643017728,2020-03-24 10:33:43+00:00,KingsMiss,Todos sabemos que es el padre de Antonio quien cose loa dobladillos a las sábanas donadas por El Corte Inglés.,,0,2020/03/24
1242399081818980352,2020-03-24 10:33:18+00:00,Spiderbot2018,"En @EspejoPublico hablan de las donaciones, y nombran a Airbus y a Empresarios Chinos. Se olvida de Inditex, Mango, El Corte Inglés,... Seguro que de todos los que se ""ha olvidado"", ninguno de ellos se publicita su programa. Por interés te quiero Andrés. ",,0,2020/03/24
1242399074722156545,2020-03-24 10:33:16+00:00,Ireeennne,"Viajes El Corte Inglés no se hace responsable de las cancelaciones de los vuelos que han sido contratados con ellos y se NIEGAN A REEMBOLSAR NUESTRO DINERO, LO CUAL ES ILEGAL. TENEDLO EN CUENTA PARA FUTURAS COMPRAS. @VECI_Esp",,0,2020/03/24
1242398958875484162,2020-03-24 10:32:49+00:00,Guille_uhp,Igual lo suyo no era el servicio público... La presidenta de los y las madrileñas debe recordar que trabaja para ellos y no para El Corte Inglés/Telepizza/el Banco Santander. ,,0,2020/03/24
1242398854915424256,2020-03-24 10:32:24+00:00,hcjulio,"A lo mejor @IdiazAyuso está esperando a ponerle el logo del Santander o El Corte Ingles y llamarlo ""UCI-Santader"" o ""ya es primavera en la UCI"" ",,0,2020/03/24
1242398679736221698,2020-03-24 10:31:42+00:00,ladyinthedark,"Bueno pues voy a hacer la compra online en El Corte ingles que son los que me lo ponen mas facil el no exponerme, me preparan la compra y tan solo tengo que ir a su Parking a recogerla, meterla en el coche y a casa. Parece esto una peli de mafiosos ",,0,2020/03/24
1242398374785175557,2020-03-24 10:30:29+00:00,RaulSaavedraLo1,"China nos ha regalado 1 mill de mascarillas y Airbus otro. Amancio Ortega, Ana Botin, El Corte Inglés y montones de empresas y empresarios se están solidarizando con sus donaciones igual que la entrega de pymes y personas volcadas en ayudar. Esto empezará a mejorar esta semana",,0,2020/03/24
1242397868276830209,2020-03-24 10:28:29+00:00,Alejandrov_NB,"Esta pandemia ha sido patrocinada por Telepizza, Rodilla y El Corte Inglés ",,0,2020/03/24
1242397179475644416,2020-03-24 10:25:44+00:00,animadora11,No es primavera en el Corte Ingles.,,0,2020/03/24
1242396869491396610,2020-03-24 10:24:30+00:00,Karistofsky,Eso no puede ser verdad... ¿Lo siguiente qué va a ser? ¿Ortega Smith haciendo pajas en El Corte Inglés?,,0,2020/03/24
1242396684178636800,2020-03-24 10:23:46+00:00,danieldanink,"Yo lo tenia reservado en el corte ingles, pero visto lo visto dije ""fuck it"" y pues bueno, me lo pillé digital unos días antes de salida NO REGRETS Usare la reserva para pillarle una copia a mis hermanos para que tengan su isla o simplemente la cancelaré cuando todo pase",,-1,2020/03/24
1242395563338989568,2020-03-24 10:19:19+00:00,Guille_uhp,Total. A sueldo de Telepizza o El Corte Inglés.,,0,2020/03/24
1242395311412260864,2020-03-24 10:18:19+00:00,chemapizca,"Premio patrocinado por Banco Santander, El Corte Inglés y Telepizza. ",,0,2020/03/24
1242395095413993473,2020-03-24 10:17:27+00:00,FdezDoblasB,"El Corte Inglés y su técnica para servir de utilidad a su público en estos momentos tan complicados. De esta manera se gana la confianza del target, utilizando el hastag #EstamosATuLado @stellamarod",,0,2020/03/24
1242394807680589826,2020-03-24 10:16:19+00:00,elrincondeart,"Es triste que se tenga qué confiar más en la gestión de Inditex, El Corte Inglés, Banco Santander que en del Gobierno. Nunca olvidaremos la ineficacia, ineptitud y pasotismo de Pedro Sánchez y su Gobierno. Espero que rindan cuentas ante los tribunales.",,0,2020/03/24
1242394462598332417,2020-03-24 10:14:57+00:00,Gonzalvojordi,O sea que ahora los que no somos de Madrid ya no tenemos la obligacion de comprar en el corte inglés??,,0,2020/03/24
1242394437256384514,2020-03-24 10:14:51+00:00,hectortt25,Que sería de nosotros sin el corte inglés,,0,2020/03/24
1242394295983898625,2020-03-24 10:14:17+00:00,SodaCaustika,Isso e a APP do El Corte Inglês e da Zara,,0,2020/03/24
1242394256242888706,2020-03-24 10:14:07+00:00,JoseMosoal,"Banco Santander, El Corte Inglés e Ikea, grandes empresas que aportan algo para la lucha del Covid-19. Mi pregunta es ¿Dónde están las donaciones de los Actores y Deportista millonarios?. Esos que solo hablan para pedirSubvenciones para ellos. Dan asco dónde están?",,0,2020/03/24
1242394050092810240,2020-03-24 10:13:18+00:00,AlfredoSiSal,"El Banco Santander,y el Corte Inglés,han donado medios y dinero para la lucha contra el Coronavirus... Les seguirán el resto? Que cunda el ejemplo..",,0,2020/03/24
1242393887282429953,2020-03-24 10:12:39+00:00,j_rommel26,"El único problema que yo veo es que la donación es a la sanidad madrileña, que si bien es la más afectada, el corte inglés es empresa que vende en toda España.",,0,2020/03/24
1242393596386516992,2020-03-24 10:11:30+00:00,Platinspa,"Pero si el Banco Santander, El Corte Inglés y Amancio Ortega han hecho donaciones ¿¡Cómo es posible!? ",,0,2020/03/24
1242392721714798592,2020-03-24 10:08:02+00:00,PapaiaMetalica,"Bravo Mango, Bravo Santander, Bravo Iberia, Bravo El Corte Inglés, Bravo Inditex #GraciasAmancio, Bravo Huawei, Bravo Novartis. Gobierno terrorista #SANCHEZAPRISION #SanchezDimisionYa",,0,2020/03/24
1242392591984975872,2020-03-24 10:07:31+00:00,AlbertoDltnt,Hospital La Paz - Banco Santander Hospital 12 de Octubre - El Corte Inglés Hospital Gregorio Marañón - Amancio Ortega Cuánto falta para esto?,,0,2020/03/24
1242392478990438400,2020-03-24 10:07:04+00:00,Luis178920,#PlataALaGenteNoALosBancos @MinHacienda @SFCsupervisor @Bancolombia @bancocajasocial @CeDemocratico @BancosAval Luis C. Sarmiento A. Coronavirus: Donaciones millonarias de Banco Santander y El Corte Inglés a la sanidad madrileña https://www.libremercado.com/2020-03-23/coronavirus-el-banco-santander-dona-4-millones-a-la-sanidad-madrilena-para-habilitar-2000-nuevas-camas-en-ifema-1276654542/ via @libertaddigital,,0,2020/03/24
1242392261717098497,2020-03-24 10:06:12+00:00,jovenandaluz,El Corte Inglés e IKEA donan ropa de cama para ayudar en la crisis del coronavirus ,,0,2020/03/24
1242392195413479424,2020-03-24 10:05:56+00:00,NathairYheda,Los únicos que sirven en Madrid son el corte inglés. Inténtalo,,0,2020/03/24
1242391233718292480,2020-03-24 10:02:07+00:00,sonia_riverogc,El Corte Inglés habilita un canal para priorizar las compras del personal sanitario https://cincodias.elpais.com/cincodias/2020/03/23/companias/1584961860_903597.html?id_externo_rsoc=TW_CC vía @CincoDiascom,,0,2020/03/24
1242391030441402368,2020-03-24 10:01:18+00:00,sonia_riverogc,El Corte Inglés donará toda la ropa de cama para el hospital de IFEMA: ,,0,2020/03/24
1242390748722585600,2020-03-24 10:00:11+00:00,a078663f0ef64d5,Y tambien a las otras ciudades donde esta el corte ingles ?,,0,2020/03/24
1242390675292913664,2020-03-24 09:59:54+00:00,Dablackgobbo,No se como van en tu tierra de turismo ruso. Aquí en Canarias vienen mucho y te aseguro que el comunismo los dejó bien marcados...para asaltar el Corte Inglés y llevarse todas las marcas posibles.,,0,2020/03/24
1242390391850250247,2020-03-24 09:58:46+00:00,compradiccion,"15% de descuento en la sección Bricor de El Corte inglés, con herramientas Bosch y Dremel https://www.compradiccion.com/p/286473",,0,2020/03/24
1242388610634133504,2020-03-24 09:51:41+00:00,cssvalen,"Esperamos que el Santander, El Corte Inglés y Amancio Ortega no nos bloqueen sus donaciones. ¿A estos no los pones en duda?, Yo sí. ",,0,2020/03/24
1242388484352028673,2020-03-24 09:51:11+00:00,carolgalais,"El corte inglés (puaj) y Carrefour también, pero no cuentes antes de unos 10 días",,0,2020/03/24
1242388302419943424,2020-03-24 09:50:28+00:00,marioorb3,"si no recuerdo mal fue en el corte inglés, porque lo compré en 2015 ",,0,2020/03/24
1242387506911490048,2020-03-24 09:47:18+00:00,trotamundos58,"Llevo tres días intentando hacer un pedido a domicilio a El Corte Inglés, EROSKI y Carrefour, es algo prácticamente imposible, tengo diabetes y dos infartos. Al final he tenido que ir a EROSKI, con mis guantes y mi mascarilla, en Eroski tienen preferencia embarazadas",,0,2020/03/24
1242386899651756034,2020-03-24 09:44:53+00:00,jandrita_88,"Quién me iba a decir que iba a echar de menos la cuña de ""ya es primavera en el corte inglés "" ",,0,2020/03/24
1242386569270525953,2020-03-24 09:43:35+00:00,hectorlozano113,Coronavirus: Donaciones millonarias de Banco Santander y El Corte Inglés a la sanidad madrileña https://www.libremercado.com/2020-03-23/coronavirus-el-banco-santander-dona-4-millones-a-la-sanidad-madrilena-para-habilitar-2000-nuevas-camas-en-ifema-1276654542/ vía @libertaddigital,,0,2020/03/24
1242386390148689920,2020-03-24 09:42:52+00:00,aranchafh,Trabajo en el Corte Inglés y me ofrecí voluntaria para ayudar en el súper. En Serrano te puedo asegurar que sacamos todos los envíos e incluso han formado un turno de noche para agilizarlos y que no lleguen con retraso.,,0,2020/03/24
1242386008265691136,2020-03-24 09:41:21+00:00,FidelSolo1,"Leído así, espero que el resto de españoles que no vivimos en Madrid dejemos de comprar en El Corte Inglés y quitemos nuestras cuentas del Banco de Santander...",,0,2020/03/24
1242385719047446528,2020-03-24 09:40:12+00:00,aluquema,"La CAM bonifica con el 100% del impuesto a los grandes patrimonios, con el que podría recaudar 500 mill al año, 995 sólo en 2017, y hoy @IdiazAyuso agradece que el Santander done 5 y el Corte Inglés sábanas. Son juegos de trileros, amplificados por corifeos mediáticos. No engañan",,0,2020/03/24
1242385207854010368,2020-03-24 09:38:10+00:00,JDIAZCARDIEL,"El éxito de El Corte Inglés, pese a las peleas internas 'Se mantiene como el retailer más destacado en España' ",,0,2020/03/24
1242385098005196800,2020-03-24 09:37:44+00:00,Cijuelaesvega,"Pero ya con ellos mandando y Amancio Ortega, la Botín y el Corte Inglés donando, intentarán seguir desmantelando lo público. Cuidado con la música que vaya quedando en las cabezas de la gente que vota.",,0,2020/03/24
1242384957554688000,2020-03-24 09:37:10+00:00,isaimarivent,#Empresas El Corte Inglés donará toda la ropa de cama para el hospital provisional de IFEMA en #Madrid ¡¡¡ GRACIAS @elcorteingles @FundacionAreces !!!!! ,,0,2020/03/24
1242384708379521024,2020-03-24 09:36:11+00:00,Carlosrch,"Bueno, en el pasaje de Rioja 13 es donde tomo café por la tarde. Buscaré el Catunambú pata negra la próxima vez que haga incursión en el Corte Inglés. En el MAS sólo tenían verde, azul y rojo.",,0,2020/03/24
1242384656898588672,2020-03-24 09:35:59+00:00,JDIAZCARDIEL,"Las empresas que más ayudan a las pymes 'El Corte Inglés e Inditex, entre las cinco más valoradas' ",,0,2020/03/24
1242384275590217728,2020-03-24 09:34:28+00:00,jcarloslh,Coronavirus: Donaciones millonarias de Banco Santander y El Corte Inglés a la sanidad madrileña - Seguir leyendo: https://www.libremercado.com/2020-03-23/coronavirus-el-banco-santander-dona-4-millones-a-la-sanidad-madrilena-para-habilitar-2000-nuevas-camas-en-ifema-1276654542/,,0,2020/03/24
1242383908676780033,2020-03-24 09:33:00+00:00,rpallaresr,El Corte Inglés e IKEA donan toda la ropa de cama para ayudar en la crisis del coronavirus ,,0,2020/03/24
1242383858693267459,2020-03-24 09:32:48+00:00,CivantosMore,"Te estás labrando un buen futuro como adjunta en el corte inglés del perrito de la susodicha, saludos cordiales a tu descubridora...",,0,2020/03/24
1242383691206275076,2020-03-24 09:32:09+00:00,MrHitkh,Cuando el corte inglés empiece a despedir a peña después de #COVIDー19 hablamos.,,0,2020/03/24
1242383678963097601,2020-03-24 09:32:06+00:00,ensata,El Corte Inglés habilita un canal para priorizar las compras del personal sanitario | Compañías | Cinco Días ,,0,2020/03/24
1242383635744948224,2020-03-24 09:31:55+00:00,Murdiario,El Corte Inglés negocia con la banca un crédito exprés de 1.250 millones a un año http://murciadiario.com/art/20350/el-corte-ingles-negocia-con-la-banca-un-credito-expres-de-1250-millones-a-un-ano @elcorteingles,,0,2020/03/24
1242383253421592579,2020-03-24 09:30:24+00:00,zpacewalkers,esperando con impaciencia mi play y sabiendo que el corte inglés aún ni me la ha preparado pero concienciada de que son tiempos duros y no les voy a reprochar nada nadita ,,0,2020/03/24
1242383091567603712,2020-03-24 09:29:46+00:00,mmartinez____,El Corte Inglés priorizará a los sanitarios a la hora de hacer la compra y se la llevará a su domicilio https://www.libremercado.com/2020-03-23/el-corte-ingles-priorizara-a-los-sanitarios-a-la-hora-de-hacer-la-compra-durante-estado-de-alarma-1276654494/ vía @libertaddigital,,0,2020/03/24
1242382546543001600,2020-03-24 09:27:36+00:00,negro_guante,"Por supuesto que fui. Pero meterse con los que nos están quitando las castañas del fuego es de idiotas. Meterse con Amancio Ortega, Ana Botín, Ikea, El Corte Inglés, etc. en estos momentos es para daros de tortas a 2 manos. Luego ya echaremos cuentas de quién puso qué...",,0,2020/03/24
1242382223816511488,2020-03-24 09:26:19+00:00,NurFuentes,El Corte Inglés y Carrefour son los que están liderando la compra online.,,0,2020/03/24
1242381471173750784,2020-03-24 09:23:19+00:00,carlos35974793,"El corte ingles,otro negocio fraudulento.tiene algo q decir de las residencias de florentino Pérez??o todo es maravilloso?márchese ya señora.dimita.",,0,2020/03/24
1242381395550441473,2020-03-24 09:23:01+00:00,bechoch,"-Novartis dona 130M de dosis de hidroxicloriquina -Mango 2M de mascarillas -B. Santander 5M para respiradores -Iberia miles de kits de higiene -El Corte Inglés la ropa de cama para IFEMA -Inditex toda su logística ..Huawei, Alibaba, OPPO... ¿Qué donan La Sexta, Cuatro y Antena3?",,0,2020/03/24
1242380268243226626,2020-03-24 09:18:32+00:00,tomasteap,"¿Acabaremos viendo Hospital El Corte Inglés? ""Hoy en sexta planta, ofertas en infecciosas"" ",,0,2020/03/24
1242379922548633600,2020-03-24 09:17:10+00:00,hemmsvogue,Ya es primavera en el corte inglés ,,0,2020/03/24
1242379880525897729,2020-03-24 09:17:00+00:00,O_edipus,"El corte inglés también tiene suministradores en el subcontinente indio. Es una de las empresas detrás de la catástrofe del Rana Plaza en Dhaka, Bangladesh.",,0,2020/03/24
1242379635167563776,2020-03-24 09:16:01+00:00,urva_uv,@SamsungEspana En IFEMA ha donado el Corte Inglés e IKEA material para el Hospital improvisado. A lo mejor los pacientes leves no tienen la distracción de TV y sistemas para cargar móviles. Ahí lo dejo....(como el anuncio de la ONCE),,0,2020/03/24
1242379403654553600,2020-03-24 09:15:06+00:00,quediario,El Corte Inglés priorizará a los sanitarios al hacer la compra y se la llevará a su domicilio - Qué! ,,0,2020/03/24
1242379181268381696,2020-03-24 09:14:13+00:00,CARLOSLUISMATEO,"progreeeesss. El corte ingles va a donar ropa para ñas camas de Ifema. Amancio dona mascarillas y ropa. El empresariado opresor. Y vosotros que haceis? escondidos como ratillas para luego subiros al carro, como siempre? Que asco!!!",,0,2020/03/24
1242379064972922882,2020-03-24 09:13:46+00:00,mvecinorosado,"Ando mirando, Mercadona ya no reparte a domicilio en mi zona, Carrefour tiene lista para 2 semanas y El Corte Inglés entregan para mitad de abril. ¿Qué ocurre si alguna persona vive sola y enferma, no pudiendo salir a comprar al supermercado para no infectar a los demás? #COVID19",,0,2020/03/24
1242378909334876160,2020-03-24 09:13:08+00:00,paganlpg,"Denuncian a “ansia carroñeira” de El Corte Inglés por ""facer caixa"" a costa do coronavirus http://www.galiciaconfidencial.com/noticia/120910-denuncian-ansia-carroneira-corte-ingles-facer-caixa-costa-coronavirus a través de @gconfidencial",,0,2020/03/24
