date,fecha,geo,id,text,username,valor
2020-03-25 22:09:46+00:00,2020/03/25,,1.2429367417927475e+18, #OFICIAL: El Corte Inglés presenta un ERTE para 25.900 empleados https://elmira.es/25/03/2020/el-corte-ingles-presenta-un-erte-para-25-900-empleados/?utm_medium=Social&amp;utm_source=Twitter#Echobox=1585164797,noticiasmira,0.0
2020-03-25 22:09:04+00:00,2020/03/25,,1.2429365668525957e+18,"Que por cierto, el corte inglés sí que va a dar el 100% del sueldo durante un tiempo. Pacojones los suyos.",lobotomitas,0.0
2020-03-25 22:08:35+00:00,2020/03/25,,1.2429364441104712e+18,El Corte Inglés presenta un ERTE para 25.900 empleados y complementará el 100% del sueldo: ,TeresaGS26,0.0
2020-03-25 22:06:59+00:00,2020/03/25,,1.242936039746003e+18,"Lo primero no falte al respeto, lo segundo yo también se defenderme e insultar troll lo será vos. ¿Que inquina hay contra el Corte Ingles y por qué no hacia las demás que presentan ERES? quizás eso es sectarismo. ",walpurgismad,0.0
2020-03-25 22:03:54+00:00,2020/03/25,,1.2429352643659448e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del #coronavirus https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html?ssm=TW_CC vía @el_pais,anselmolucio,0.0
2020-03-25 22:03:08+00:00,2020/03/25,,1.2429350706940068e+18,El Corte Inglés presenta un ERTE para 25.900 empleados.,amiguitotuyo13,0.0
2020-03-25 22:02:39+00:00,2020/03/25,,1.2429349509046395e+18,Els ERTOs s'estenen per tots els sectors i arriben a El Corte Inglés: afectarà prop de 26.000 treballadors ,IB3noticies,0.0
2020-03-25 22:01:44+00:00,2020/03/25,,1.2429347185402552e+18,"El derribo del Hotel Florida, de Antonio Palacios, para construir El Corte Inglés de la plaza de Callao, en Madrid. ",j_murillo_arias,0.0
2020-03-25 22:01:15+00:00,2020/03/25,,1.24293459738359e+18,El corte inglés ha contibuido despidiendo a más de 20.000 trabajadores en un momento tan jodido como este. Inditex / Amancio Ortega ha contribuido pagando impuestos fuera de España para que ahorrarse un montón de millones de euros.,DavidZonaCero,0.0
2020-03-25 21:58:39+00:00,2020/03/25,,1.242933943026008e+18,El Corte Inglés presenta un ERTE para 25.900 empleados y complementará el 100% del sueldo: ,joaquimsacouto,0.0
2020-03-25 21:57:02+00:00,2020/03/25,,1.2429335363462554e+18,"El corte inglés tiene 25.900 trabajadores en ERTE y paga el sueldo de la mitad de los periodistas de las radios de este país. Esos sueldos verás como no sé resienten, al contrario, tendrán que pagar el lavado de cara. Hoy mismo he escuchado como daban gracias por seguir pagando.",rmcgaditalan,0.0
2020-03-25 21:57:00+00:00,2020/03/25,,1.2429335306672333e+18,"El Corte inglés presenta un ERTE que afecta a 26.000 trabajadores e Isabel Díaz Ayuso le da las gracias por su caridad y ""colaboración público-privada, fundamental para España"".",JC_C_A,0.0
2020-03-25 21:56:14+00:00,2020/03/25,,1.2429333376076022e+18,"https://elpais.com/economia/2020/02/26/actualidad/1582733186_623153.html a los que criticáis a El Corte Inglés, quizás leer esto os ayude a entenderlo. Cuando el capital privado ayuda, de forma voluntaria, a la #SanidadPublica , ¡GRACIAS!",K1200lt1,0.0
2020-03-25 21:54:06+00:00,2020/03/25,,1.2429327990254182e+18,YA ES PRIMAVERA EN EL CORTE INGLES ,Jesus48126618,0.0
2020-03-25 21:54:06+00:00,2020/03/25,,1.242932798236885e+18,Anda que El Corte inglés también ha hecho una donación al SEPE,NoUso,0.0
2020-03-25 21:49:55+00:00,2020/03/25,,1.2429317462969958e+18,"Nadie da duros a 4 pesetas?, papá estado paga. El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html?ssm=TW_CC a través de @el_pais",renio01,0.0
2020-03-25 21:47:18+00:00,2020/03/25,,1.2429310892887122e+18,El Corte Inglés presenta un ERTE para 22 mil trabajadores con el 100% del salario. Asturias Mundial ,AsturiasMundial,0.0
2020-03-25 21:44:57+00:00,2020/03/25,,1.2429304946328535e+18,Necesitas poner en mi boca palabras que no he dicho para poder reafirmarte? El corte inglés saca informes económicos en los que miente. Por qué debería creerles ahora y no a sus trabajadores que son la parte más interesada? En fin usted no da para más y lo siento.,Marcos__DM,0.0
2020-03-25 21:44:35+00:00,2020/03/25,,1.242930404954452e+18,"No es mala idea y ya puestos y para ponerse a la altura del resto de donantes puede hacer como el corte inglés, haces que Ayuso te publicite la donación y al día siguiente haces un ERTE a los trabajadores de la Zarzuela.",pepe69983690,0.0
2020-03-25 21:44:10+00:00,2020/03/25,,1.2429303002519757e+18,La Switch la ví mas barata en el Corte Inglés o el Carrefour a lo mejor me la pillo de allí,hawahvt,0.0
2020-03-25 21:42:40+00:00,2020/03/25,,1.2429299195853332e+18,"E depois vamos para o El Corte Inglês Claro que apareceu, bimba",carolina_dalves,0.0
2020-03-25 21:41:16+00:00,2020/03/25,,1.2429295681740268e+18,Telepizza Rodilla Viena Capellanes El Corte Inglés Banesto Bufete Cremades Real Madrid Atlético de Madrid Orange Convirtiendo un gobierno en la teletienda. Lo mismo te promocionan una empresa que te venden la sanidad pública. ,verdechamberi,1.0
2020-03-25 21:38:22+00:00,2020/03/25,,1.2429288387594035e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html?ssm=TW_CC vía @el_pais,minixtron,0.0
2020-03-25 21:37:55+00:00,2020/03/25,,1.2429287281177764e+18,El Corte Inglés presenta un ERTE para 25.900 personas mientras que el Gobierno no ofrece ayudas directas a #autonomos ni les da acceso directo a paro¿Te parece Justo coherente y solidario?,revista_ber,0.0
2020-03-25 21:37:47+00:00,2020/03/25,,1.2429286935944602e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html?ssm=TW_CC vía @el_pais,ecobur,0.0
2020-03-25 21:37:12+00:00,2020/03/25,,1.2429285464373658e+18,"Que pena no poder verlo, pero es que me niego a ver algo hasta que el corte inglés decida mandarme mi nintendo switch y que no la paren constántemente y la sigan retrasando.",PUAHJJ,0.0
2020-03-25 21:34:28+00:00,2020/03/25,,1.2429278599975854e+18,Ya es Semana Santa en el Corte Inglés... #yomequedoencasa,LauraBV5,0.0
2020-03-25 21:33:25+00:00,2020/03/25,,1.242927595857023e+18,"Que suerte que el Corte Ingles esta siempre al servicio de sus clientes, si al final lo del ERTE sera un bulo malafolla. ",MIGUELSANCHEZCR,0.0
2020-03-25 21:30:20+00:00,2020/03/25,,1.2429268183295386e+18,"Madre mía, cada uno dice una cifra. Ahí va la mía. El corte inglés, con casi 300€ de beneficio en el 2016, presenta un erte para casi 200.000 trabajadores.",CR_D7OS,0.0
2020-03-25 21:29:27+00:00,2020/03/25,,1.2429265944250819e+18,El Corte inglés,TweetHechicero,0.0
2020-03-25 21:29:19+00:00,2020/03/25,,1.242926562900693e+18,"El Corte Inglés abonarà el 30% del sou que els seus treballadors no rebran per ERTE, una bona noticia pels seus i alguns haurien d’apendre en temps dolents per a tots #COVID2019",josepcarreras5,0.0
2020-03-25 21:29:00+00:00,2020/03/25,,1.2429264841106924e+18,El Corte Inglés presenta un ERTE para 25.900 empleados y garantiza el 100% del salario ,expansioncom,0.0
2020-03-25 21:28:06+00:00,2020/03/25,,1.242926254870999e+18,"Espero que los ERTES de grandes empresas se estudien con lupa, y luego sean denegados. Empresas con enormes benéficos como El Corte Inglés no deben perjudicarnos a todos.",Mayte_es,0.0
2020-03-25 21:27:45+00:00,2020/03/25,,1.242926167075799e+18,Maravillosa la colección de primavera de El Corte Inglés ,TheThirdAegis,0.0
2020-03-25 21:24:57+00:00,2020/03/25,,1.2429254618202767e+18,"Buenas noches; ¿Porqué la encargada de Mercadona en Gran Alacant, (Santa Pola), se atreve a criticar abiertamente el ERTE de El Corte Inglés y amenaza a sus trabajador@s que la critican por ello?. Ya tuvo problemas en otra tienda. Pónganla de cajera unos meses. salud el doctor",pisasapos,0.0
2020-03-25 21:20:51+00:00,2020/03/25,,1.2429244329030164e+18,"Imagino que los que criticais el ERTE de El Corte Inglés, tendréis contratos blindados, sueldo de 84.000 €/año, paga de beneficios trimestral y coche de empresa ¿no? Porque si no, no lo entiendo. Que es un ERTE, y con condiciones bastante mejores que el de otras empresas.",ferantolin,0.0
2020-03-25 21:16:21+00:00,2020/03/25,,1.2429233004913336e+18,"Amancio, el corte Ingles... GAME... etc etc",Ailema03,-1.0
2020-03-25 21:15:00+00:00,2020/03/25,,1.2429229585505976e+18,El Corte Inglés presenta un Expediente de Regulación Temporal de Empleo y garantiza a todos el 100% del salario - http://www.actualidad21.net/el-corte-ingles-presenta-un-expediente-de-regulacion-temporal-de-empleo-y-garantiza-a-todos-el-100-del-salario/,Actualidad21,0.0
2020-03-25 21:14:40+00:00,2020/03/25,,1.2429228741276918e+18,El Corte Inglés dona 25.900 trabajadores,Monigot72932823,0.0
2020-03-25 21:12:42+00:00,2020/03/25,,1.242922379078185e+18,El Corte Inglés presenta un ERTE para 25.900 empleos y garantiza todo salario ,NataC40,0.0
2020-03-25 21:09:22+00:00,2020/03/25,,1.242921541236646e+18,Y el otro titular es el ERTE de El Corte Inglés cuando no queda franja horaria en la que puedas recoger compra online o solicitar envío a domicilio. A lo mejor podrían resistribuir a sus trabajadores y aprovechar el tirón de la compra online. ,Alitabcor,1.0
2020-03-25 21:09:02+00:00,2020/03/25,,1.2429214562600591e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html?ssm=TW_CC vía @el_pais,agarciaportela,0.0
2020-03-25 21:04:33+00:00,2020/03/25,,1.242920329598636e+18,"Robó en el Corte Inglés,pero no le pillaron.",JosFran05295086,0.0
2020-03-25 21:02:52+00:00,2020/03/25,,1.2429199047702118e+18,El Corte Inglés presenta un ERTE para 26.000 personas y garantiza el 100% del salario En Sfera el despido temporal afecta a 2.000 trabajadores y en Viajes a 1.900. ,JAArgos,0.0
2020-03-25 21:02:20+00:00,2020/03/25,,1.2429197697639096e+18,El Corte Inglés presenta un ERTE para 26.000 trabajadores ,ismags22,0.0
2020-03-25 21:01:49+00:00,2020/03/25,,1.2429196429491282e+18,"Si Marta Alvarez no hiciera el ERTE a 25.900 trabajadores quizás después de la crisis tendría que hacer un ERE masivo a todos los trabajadores de El Corte Inglés y ya me dirás que es peor. En cuanto a las donaciones, no tiene por qué hacerlas y las hace...",puta_politica_,0.0
2020-03-25 21:01:43+00:00,2020/03/25,,1.242919617389101e+18,El Corte Inglés presenta un ERTE para 25.900 empleados | Empresas https://wayback.archive.org/web/20200325165952/https://www.elmundo.es/economia/empresas/2020/03/25/5e7b7caffc6c83096b8b4624.html ➜ https://wayback.archive.org/web/20200325210134/https://www.elmundo.es/economia/empresas/2020/03/25/5e7b7caffc6c83096b8b4624.html,elmundodiff,0.0
2020-03-25 21:00:21+00:00,2020/03/25,,1.2429192706082243e+18,"Después de la ""importante"" donación que diría Díaz Ayuso, viene el ERTE, así las gasta El Corte Inglés.",BCalcerrada,0.0
2020-03-25 21:00:19+00:00,2020/03/25,,1.2429192643922248e+18,Y los de El Corte Inglés también jaja,Cufloc,0.0
2020-03-25 21:00:12+00:00,2020/03/25,,1.24291923607228e+18,Raro es que siga existiendo El Corte Inglés....,kulunguelejfn,0.0
2020-03-25 21:00:12+00:00,2020/03/25,,1.2429192329391964e+18,"El Corte Inglés presenta un ERTE para 25.900 empleados, el 29% de la plantilla https://www.libremercado.com/2020-03-25/corte-ingles-erte-25900-empleados-el-29-de-la-plantilla-coronavirus-1276654684/ a través de @libertaddigital",Cris_Hispana,0.0
2020-03-25 21:00:03+00:00,2020/03/25,,1.2429191984284017e+18,Actualiza lo de El Corte Inglés y añade 26mil parados de los que tenemos que pagarles el sueldo entre todos.,PlayMakerSoli,0.0
2020-03-25 20:59:44+00:00,2020/03/25,,1.2429191179732664e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html?ssm=TW_CC vía @el_pais,caval100,0.0
2020-03-25 20:59:37+00:00,2020/03/25,,1.2429190876484526e+18,Hoy ya sólo el Corté inglés presenta ERTE sobre 26000 trabajadores cuántas empresas grandes y pequeñas trabajan para las grandes superficies??esas vienen detrás,manolakre62,0.0
2020-03-25 20:58:59+00:00,2020/03/25,,1.2429189272708055e+18,Please translate el corte Inglés for me fuckwit,HarryQual,0.0
2020-03-25 20:58:44+00:00,2020/03/25,,1.2429188639074918e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html?ssm=TW_CC vía @el_pais,PacoCastanares,0.0
2020-03-25 20:58:34+00:00,2020/03/25,,1.2429188242461164e+18," Para que tengan una idea del desempleo que le viene a ESPAÑA .. Además de Iberia, Inditex (Sara), H&amp;M, Etc. Etc.... Hoy el Corte Inglés presentó un ERTE para 25.900 empleados ..!!",mercadosyaccion,0.0
2020-03-25 20:58:24+00:00,2020/03/25,,1.242918780214358e+18,"Por ejemplo que los diputados donen el 50% de su sueldo a sanidad pública. La verdad me encanta @ierrejon que lo propon hay no es verdad que ha sido un sueño mio, pero la realidad es que Santander dona 5M€ Inditex fabrica mascarillas el corte Inglés dona sabanas ¿ pero vosotros?",polinaceur,0.0
2020-03-25 20:57:47+00:00,2020/03/25,,1.242918626468016e+18,"El corte inglés o Afflelou tb, anda ya",anixtoleim,0.0
2020-03-25 20:56:51+00:00,2020/03/25,,1.2429183900225044e+18,Crisis del coronavirus | El Corte Inglés presenta un ERTE para 25.900 empleados https://www.diarioinformacion.com/economia/2020/03/25/crisis-coronavirus--corte-ingles/2248993.html vía @informacion_es,inf_vegabaja,0.0
2020-03-25 20:56:37+00:00,2020/03/25,,1.242918332073902e+18,No duro ni una semana el corte inglés. Dos meses decía sacando músculo. Dime de qué te jactas y te diré de que careces. Por mi que cierren todos. Al final las cosas tras esto tienen que cambiar. ,xthetrinchox,0.0
2020-03-25 20:54:05+00:00,2020/03/25,,1.242917693201793e+18,NACIONAL/ El Corte Inglés presenta un ERTE y garantiza a todos el 100% del salario ,Noticias_para,0.0
2020-03-25 20:53:25+00:00,2020/03/25,,1.2429175294603878e+18,El Corte Inglés presenta un ERTE para 25.900 empleados ,JorgeHerreroxtv,0.0
2020-03-25 20:52:21+00:00,2020/03/25,,1.242917258084655e+18,"""Ya es Pandemia, El Corte Inglés"" (léase con vos de publicidad de primavera)",azulitasaez,0.0
2020-03-25 20:51:13+00:00,2020/03/25,,1.242916972863664e+18,Gobierno Vasco: No a la apertura de El Corte Ingles en Domingo durante el período de cuarentena - ¡Firma la petición! http://chng.it/bYyFsVCP vía @change_es,mjo89437761,0.0
2020-03-25 20:50:39+00:00,2020/03/25,,1.2429168324006093e+18,El Corte Inglés también puedes hacer pedido y en mi caso solo dos dias de espera para la entrega,saludpc,0.0
2020-03-25 20:50:30+00:00,2020/03/25,,1.2429167946685932e+18,"En Valencia el crimen de El Corte Inglés no fue arquitectónico, sino arqueológico. Se cargaron enterito el cementerio de la Judería y lo tiraron a una escombrera.",PercevalT,0.0
2020-03-25 20:50:17+00:00,2020/03/25,,1.242916738016084e+18,El Corte Inglés presenta un ERTE para 25.900 empleados y garantiza el 100% del salario ,carmenarpon,0.0
2020-03-25 20:47:58+00:00,2020/03/25,,1.2429161565598228e+18,"Andbank controla el 75% de MyInvestor. El 25% restante está en manos de Axa, El Corte Inglés Seguros y varios 'family office'. El modelo de negocio y perfil de cliente es diferente en Andbank y en MyInvestor.",MyInvestorES,0.0
2020-03-25 20:46:58+00:00,2020/03/25,,1.2429159054006436e+18,"El Corte Inglés presenta el ERTE a 22.000 empleados, Sfera y su agencia de viajes ",Pipo_242,0.0
2020-03-25 20:45:54+00:00,2020/03/25,,1.242915634717102e+18,"Dos detalles que se te han escapado: 1) el corte inglés no está creciendo, precisamente. 2) donar 40k€ y hacer que el estado asuma al 75% del sueldo de 20k empleados te sale a devolver. ",Go_Ma_2,0.0
2020-03-25 20:45:51+00:00,2020/03/25,,1.2429156229311078e+18,Colección Primavera-Verano 2020. Ya en El Corte Inglés. ,olbaPGo,0.0
2020-03-25 20:45:40+00:00,2020/03/25,,1.242915576361767e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus ,tranquilidad8,0.0
2020-03-25 20:44:10+00:00,2020/03/25,,1.2429152003298017e+18,es este el corte ingles del que hablais ,Bruno_8893,0.0
2020-03-25 20:42:14+00:00,2020/03/25,,1.2429147112655135e+18,El Corte Inglés presenta un ERTE para 25.900 personas https://www.abc.es/economia/abci-corte-ingles-presenta-erte-para-25900-personas-202003251659_noticia.html#vca=rrss-inducido&amp;vmc=abc-es&amp;vso=tw&amp;vli=noticia-foto a través de @ABCeconomia,klg5812,0.0
2020-03-25 20:42:08+00:00,2020/03/25,,1.2429146873915965e+18,"El Corte Inglés presenta un ERTE que afectará a unos 22.000 empleados y ""garantiza a todos el 100% del salario"" https://www.20minutos.es/noticia/4204862/0/el-corte-ingles-presenta-un-erte-que-afectara-a-unos-22-000-empleados-y-garantiza-a-todos-el-100-del-salario/?utm_source=twitter.com&amp;utm_medium=socialshare&amp;utm_campaign=desktop vía @20m",DANIELSENDA,0.0
2020-03-25 20:41:00+00:00,2020/03/25,,1.242914402493399e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del #coronavirus https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html,DLesseps,0.0
2020-03-25 20:41:00+00:00,2020/03/25,,1.2429144016376504e+18, El Corte Inglés presenta un ERTE gran parte de sus empleados y garantiza el 100% del salario https://bit.ly/2QMrGtp,TribunaVa,0.0
2020-03-25 20:40:02+00:00,2020/03/25,,1.2429141603353682e+18,"El Corte Inglés presenta un ERTE para 25.900 empleados, el 29% de la plantilla ",libre_mercado,0.0
2020-03-25 20:35:43+00:00,2020/03/25,,1.2429130734360003e+18,"El Corte Inglés presenta el ERTE a 22.000 empleados, Sfera y su agencia de viajes https://www.lainformacion.com/empresas/erte-corte-ingles-22000-empleados-sfera-viajes/6554426?utm_source=twitter.com&amp;utm_medium=socialshare&amp;utm_campaign=desktop&amp;via=la_informacion",rositacomomepos,0.0
2020-03-25 20:34:34+00:00,2020/03/25,,1.2429127835423867e+18,El corte inglés????,2tiosanse,0.0
2020-03-25 20:33:16+00:00,2020/03/25,,1.2429124567725957e+18,"El Corte Inglés, Meliá y otras empresas españolas anuncian despidos temporales por crisis sanitaria https://elcomunista.net/2020/03/25/el-corte-ingles-melia-y-otras-empresas-espanolas-anuncian-despidos-temporales-por-crisis-sanitaria/",elcomunistanet,0.0
2020-03-25 20:32:50+00:00,2020/03/25,,1.2429123473180918e+18,"Un carajo, me lleve el otro día una hora para hacer el pedido de lo lenta q iba la página y cuando termino y le doy al centro para recoger, me dice q el de nervion, y me cague en El Corte Inglés un millón de veces, carajo soy de Valencina y el de San Juan no lo ponéis disponible",jdelbosch,0.0
2020-03-25 20:32:32+00:00,2020/03/25,,1.2429122739301827e+18,El Corte Inglés presenta un ERTE para 25.900 trabajadores y garantiza el 100% del salario http://dlvr.it/RSYXKs,ZeleraOrg,0.0
2020-03-25 20:30:20+00:00,2020/03/25,,1.2429117179963433e+18,El Corte Inglés presenta un #ERTE para 25.900 empleados y garantiza el 100% del salario http://ow.ly/eTGi30qsFeR,_infoLibre,0.0
2020-03-25 20:29:29+00:00,2020/03/25,,1.2429115046362644e+18,"Bueno, ya tienes otro patocinador. Qué buenos verdad? Y el erte que ha hecho? Y a los que ha mandado a la calle? Ahora limpias la cara a todos, antes el corte inglés, ahora este....en fin.",maribelfika,0.0
2020-03-25 20:28:16+00:00,2020/03/25,,1.2429112003017155e+18,"Ojo, #YaesERTEenElCorteIngles y hay ""gente"" que tiene que taparlo. Decir que El Corte Inglés garantiza el 100% del sueldo, es como si yo garantizo que @quiquepeinado no va a dejar de cobrar por hacer su trabajo, total, no lo pago yo. Parece que el dinero público no es de nadie. ",OscarDrpnt,0.0
2020-03-25 20:27:33+00:00,2020/03/25,,1.2429110183822213e+18,El Corte Inglés presenta un #ERTE garantizando el 100% del salario a todos y que afectará a 26.000 empleados,Fn_noticias,0.0
2020-03-25 20:26:48+00:00,2020/03/25,,1.242910828225069e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus | Economía | EL PAÍS ,Zibelinam,0.0
2020-03-25 20:26:19+00:00,2020/03/25,,1.2429107071354962e+18,El Corte Inglés lo va a hacer. A casa y cobrando todo su sueldo.,lasvegas03009,0.0
2020-03-25 20:26:00+00:00,2020/03/25,,1.2429106286684733e+18,"Hoy, en tu canal de marketing directo, El Corte Ingles¡¡¡¡¡ eso si, del ERTE a 25.900 trabajadores, ni mu. Loly Pop esta que se sale. ",ToneAlonso82,0.0
2020-03-25 20:25:27+00:00,2020/03/25,,1.2429104883396567e+18,Estiman en 150.000 despidos solo para El Corte Inglés. ( Hace unos min. ),sanguinisIus,0.0
2020-03-25 20:25:22+00:00,2020/03/25,,1.2429104685760963e+18,El Corte Inglés presenta un ERTE para casi 26.000 empleados por el impacto del coronavirus | Economía | EL PAÍS https://elpais.com/economia/2020-03-25/el-corte-ingles-presenta-un-erte-para-26000-empleados-por-el-impacto-del-coronavirus.html,Julian8791,0.0
2020-03-25 20:24:23+00:00,2020/03/25,,1.2429102208436552e+18,"DAÑO ECONÓMICO. El Corte Inglés presenta un ERTE que afectará a unos 22.000 empleados y ""garantiza a todos el 100% del salario"". ",Madrizeleno,0.0
2020-03-25 20:23:14+00:00,2020/03/25,,1.2429099315541893e+18,No lo hace mediapro y están todos los medios pidiendo subvenciones al gobierno ¿Por qué es tan malo que pida un ERTE el Corte Inglés? Que me lo expliquen,luisma197,0.0
2020-03-25 20:23:09+00:00,2020/03/25,,1.242909910528123e+18,"@IdiazAyuso @MADRID @ComunidadMadrid @sanchezcastejon @desdelamoncloa @sanidadgob la electrónica no es PRIMERA NECESIDAD mañana cientos de trabajadores vuelven a trabajar a El Corte Inglés al no entrar en ERTE, ¿cómo dejáis que la gente se exponga a una enfermedad de esa manera?",albaa_glz,0.0
2020-03-25 20:22:37+00:00,2020/03/25,,1.242909774519382e+18,El Corte Inglés presenta un ERTE para 22.000 empleados #COVID19,RosanaPGurrea,0.0
2020-03-25 20:22:03+00:00,2020/03/25,,1.2429096340270408e+18,Coronavirus | El Corte Inglés presentará un ERTE que afectará a unas 22.000 personas https://www.elcomercio.es/sociedad/coronavirus-corte-ingles-erte-20200325170412-nt.html#vca=fixed-btn&amp;vso=rrss&amp;vmc=tw&amp;vli=Sociedad vía @elcomerciodigit,castrocalo,0.0
2020-03-25 20:21:02+00:00,2020/03/25,,1.2429093762702705e+18,En @elconfidencial: El Corte Inglés presenta un ERTE para 25․900 empleos y garantiza todo salario ,Loly87791387,0.0
2020-03-25 20:20:00+00:00,2020/03/25,,1.242909117032751e+18,"EMPLEO | El Corte Inglés, Sfera y Viajes El Corte Inglés se compromete a garantizar que los trabajadores afectados puedan cobrar la totalidad de su salario, ya que la empresa complementará las prestaciones que reciban del Estado. ",HoraJaen,0.0
2020-03-25 20:20:00+00:00,2020/03/25,,1.2429091169071145e+18,#LoMásLeído | El Corte Inglés presenta un ERTE para 25.900 empleados y garantiza el 100% del salario ,EPeconomia,0.0
2020-03-25 20:20:00+00:00,2020/03/25,,1.2429091168357827e+18,#LoMásDestacado | Viajes El Corte Inglés presenta un ERTE para 1.900 empleados y garantiza el 100% del salario ,EPturismo,0.0
2020-03-25 20:19:12+00:00,2020/03/25,,1.242908918436823e+18,Ya sabes porque El Corte Inglés lleva décadas manteniendo miles de familias y tú no te mantienes a ti mismo.,sipotemos,0.0
2020-03-25 20:19:02+00:00,2020/03/25,,1.2429088747573617e+18,#crisiscoronavirus | El Grupo El Corte Inglés presenta un #ERTE que afecta a casi 26.000 trabajadores por causa de fuerza mayor y con el objetivo de mantener el empleo. https://buff.ly/3ak963G,Economia_3,0.0
2020-03-25 20:18:42+00:00,2020/03/25,,1.242908792737669e+18,Ya es primavera en El Corte inglés ,TM086,0.0
2020-03-25 20:16:15+00:00,2020/03/25,,1.242908175289942e+18,El Corte Inglés presenta un ERTE para 25.900 empleados y garantiza el 100% del salario https://www.larazon.es/economia/20200325/4ptevfqizbhyrld4gwn4ux6klu.html vía @larazon_es,CriticoRebelde,0.0
2020-03-25 20:15:40+00:00,2020/03/25,,1.2429080253603512e+18,Bueno qué ¿proponemos también a Marta Álvarez de El Corte Inglés para el Princesa de Asturias? xD ,toniobot,0.0
2020-03-25 20:13:59+00:00,2020/03/25,,1.2429076019076547e+18,y en Turismo faltan los 1.900 de Viajes el Corte Inglés... con lo que sumarían la friolera de 43.500 personas.,fabiang,0.0
2020-03-25 20:12:36+00:00,2020/03/25,,1.242907256682877e+18,chillooooo en el corte inglés,CFMJRDinamarca,0.0
2020-03-25 20:12:18+00:00,2020/03/25,,1.242907181932073e+18,El Corte Inglés presenta un ERTE para 25.900 empleados y garantiza el 100% del salario. ,dominguez522,0.0
2020-03-25 20:11:50+00:00,2020/03/25,,1.2429070627592397e+18,Orange anunciará un ERTE mañana? Ayer @IdiazAyuso hablaba de que El Corte Inglés donaba material y hoy manda a la calle a más de 20.000 trabajadores. https://twitter.com/IdiazAyuso/status/1242864191834329088,CarmelaMateosC,0.0
2020-03-25 20:10:43+00:00,2020/03/25,,1.2429067810362941e+18,"Hace falta una suspendión de pagos general, ni rentas básicas ni hostias, misma suspensión para mi abuela q para el Corte Inglés, hay que proteger todo, ponerlo en modo hibernación, mantener servicios básicos para todos, y a la vuelta hablamos, si no la destrucción será tremenda",huertaff,1.0
2020-03-25 20:10:12+00:00,2020/03/25,,1.2429066511511716e+18,Ya podría estar en El Corte Inglés y abrir la cortina del probador sin querer!! ,BarbasyCaramelo,0.0
2020-03-25 20:08:29+00:00,2020/03/25,,1.2429062207821292e+18,El Corte Inglés e Ikea donan ropa de cama para paliar las necesidades sanitarias por la crisis del coronavirus Todo cuenta !!!! ,29Wonder,0.0
2020-03-25 20:06:27+00:00,2020/03/25,,1.242905709328638e+18,El corte Inglés presenta un ERTE para 25.900 empleados garantizando el 100% del sueldo https://www.expansion.com/empresas/distribucion/2020/03/25/5e7b7e7d468aeb633b8b45dd.html,estamosencrisi,0.0
2020-03-25 20:05:33+00:00,2020/03/25,,1.2429054797742735e+18,"Portátiles HP, ASUS, Acer o Lenovo en oferta en El Corte Inglés con recogida rápida Click&amp;Car http://dlvr.it/RSYSnx",ComprarAhoraNet,0.0
2020-03-25 20:05:03+00:00,2020/03/25,,1.242905356470227e+18,"Hi ha molts desgraciats d’esquerres que critiquen a Ortega, el Corte Inglés o jugadors que han anunciat donacions a la sanitat, en canvi este tipus de propaganda la deuen vore de puta mare però resulta que al remat estan fent lo mateix ",14091968,-1.0
